rho,n_features,n_samples,noise,seed,cond,mean_cv,median_cv,max_cv,n_active,coef_err,spurious,missed
0.999,27,30,0.01,7,82.45892793836356,2.2255757029198344,1.2134819950568083,7.2609128884647705,26,0.6694753952430974,24,0
0.9999,27,30,0.01,0,653.1798387198957,3.0363045348816713,1.8857774831194978,18.73722062585792,21,0.6448799161613944,19,0
0.9999,27,30,0.01,1,1141.1390702125427,3.3169490534066317,1.5007120010869104,31.649345150734305,23,0.642425686194473,21,0
0.9999,27,30,0.01,2,403.394296143968,2.8801656935021676,2.081278602625148,10.05135085901662,16,0.6411936056786647,14,0
0.9999,27,30,0.01,3,607.3818527185116,2.6044998051415793,2.3915221184950894,9.876410606369792,19,0.6187671745088213,17,0
0.9999,27,30,0.01,4,789.4325810761293,8.240571035094812,2.3654069857897397,72.16874032376602,18,0.6330726521627487,16,0
0.9999,27,30,0.01,5,863.0191905756153,4.9702909065613845,1.9876326970669365,36.785610156415686,22,0.6441152725255351,20,0
0.9999,27,30,0.01,6,410.20449484969333,3.8154076304103075,1.8571843755372779,42.462251476429614,25,0.6665186811299241,23,0
0.9999,27,30,0.01,7,260.40246735050295,2.15270603108036,1.0181393432997339,8.350080610921133,25,0.6703753595966363,23,0
0.99999,27,30,0.01,0,2066.9607960599615,5.812461680444213,1.3596565892427428,57.10625441920904,19,0.6578937154044465,17,0
0.99999,27,30,0.01,1,3604.9357009448727,2.8835622548464355,1.4674093530245658,20.24611368827166,23,0.6421924181106111,21,0
0.99999,27,30,0.01,2,1274.3467761485708,2.6548428113958478,2.0904522350041783,8.589567408910705,17,0.6460947486075287,15,0
0.99999,27,30,0.01,3,1916.5408529842994,2.024118449730814,1.6232904467420348,5.698196462688717,16,0.6068071484143893,14,0
0.99999,27,30,0.01,4,2495.3469750643712,37.155558825504016,3.036664369682175,758.391418387426,24,0.6361289741321839,22,0
0.99999,27,30,0.01,5,2720.0724517901444,3.514118903628542,2.028224644150982,14.961522283980456,22,0.6561261009631473,20,0
0.99999,27,30,0.01,6,1296.8113802821927,3.685795685933227,1.8913340570062813,32.98738621100466,24,0.6690355220217038,22,0
0.99999,27,30,0.01,7,823.4416449508415,2.225863564910379,1.010288563634411,10.363544056776671,25,0.6708019872890846,23,0
0.999999,27,30,0.01,0,6537.929352655317,5.50534791342456,1.3584139660831276,60.47004400806086,19,0.6577503698094549,17,0
0.999999,27,30,0.01,1,11396.26244955652,2.8255103597199547,1.7353350198987239,16.108689727752598,23,0.6502774532944097,21,0
0.999999,27,30,0.01,2,4028.687924398782,2.25519574233139,1.9943410533537835,4.657417625495207,15,0.6406414602230814,13,0
0.999999,27,30,0.01,3,6056.636874898723,2.277707281188691,1.9671433693750486,5.693865808396417,17,0.622875547060595,15,0
0.999999,27,30,0.01,4,7890.284884075773,102.5128224239992,3.2038109226125133,1422.2383600215376,24,0.6354578926110167,22,0
0.999999,27,30,0.01,5,8592.937474416743,3.649228336119641,2.3440495288062113,16.2734655297023,22,0.6564353689457038,20,0
0.999999,27,30,0.01,6,4103.169853461772,3.8737509590198833,1.8663981868132482,34.71409276571907,25,0.6685330771006879,23,0
0.999999,27,30,0.01,7,2604.036964499744,1.8652019610146944,0.9623493076443222,6.737747825727269,24,0.6711283543442835,22,0
0.0,27,50,0.01,0,5.432880191047438,0.08268563356486881,0.08268563356486881,0.11125976024981664,2,0.0015889534157331538,0,0
0.0,27,50,0.01,1,5.492722398797769,0.0015776221922928716,0.0015776221922928716,0.0022670745043643714,2,0.0018552529950928251,0,0
0.0,27,50,0.01,2,6.447052948942313,0.001244846255359183,0.001244846255359183,0.0016803744632837166,2,0.0018587216220300694,0,0
0.0,27,50,0.01,3,6.266505882274905,0.13057068202878908,0.13057068202878908,0.17765195573890974,2,0.0016748118601909406,0,0
0.0,27,50,0.01,4,5.316507609790444,0.017247696446547514,0.017247696446547514,0.033579230604844565,2,0.0015923080051902993,0,0
0.0,27,50,0.01,5,5.2179215342426435,0.017097926327938117,0.017097926327938117,0.03350191374517866,2,0.0006287230096690402,0,0
0.0,27,50,0.01,6,5.664867725901153,0.020151141340443084,0.020151141340443084,0.026122182940546235,2,0.0009848306068456064,0,0
0.0,27,50,0.01,7,5.685340189010651,0.15127221972470378,0.15127221972470378,0.2816210389305529,2,0.0006433023522533217,0,0
0.99,27,50,0.01,0,18.908662429632674,0.18963508449156843,0.18963508449156843,0.3678278151692683,2,0.0017770547489095157,0,0
0.99,27,50,0.01,1,21.36585118661439,0.004498038149116802,0.004498038149116802,0.006450923567283875,2,0.0022592427086553413,0,0
0.99,27,50,0.01,2,26.3392785329596,0.15470463518827646,0.008258149292890421,0.454185506133061,3,0.01285997907623026,1,0
0.99,27,50,0.01,3,33.984311213013314,1.8391425448169993,0.6811620998536535,4.821644524682299,3,0.0039175142511517404,1,0
0.99,27,50,0.01,4,28.45471389271752,0.012611498645577963,0.012611498645577963,0.019559141391792254,2,0.0016991695357929674,0,0
0.99,27,50,0.01,5,21.348632784089126,0.009807805127764394,0.009807805127764394,0.014358918933955767,2,0.0007244087137024693,0,0
0.99,27,50,0.01,6,30.163562883738024,0.23691383300119379,0.23691383300119379,0.4690151141387732,2,0.0012400735544611959,0,0
0.99,27,50,0.01,7,19.812438697850205,1.0426605681189482,0.6566989075968461,2.3986885910721094,3,0.004519665673887041,1,0
0.999,27,50,0.01,0,58.63657705207449,0.46306001028430877,0.46306001028430877,0.9220303502646322,2,0.0021335366561366226,0,0
0.999,27,50,0.01,1,68.25789005909193,0.5809505772676476,0.021665388739509066,1.718639806080418,3,0.005881611210968935,1,0
0.999,27,50,0.01,2,82.89127454336207,0.19248842516179698,0.025365169833563236,0.5504320846816152,3,0.042530976876209,1,0
0.999,27,50,0.01,3,107.4806269143004,3.2777265347878775,2.5874435118387997,7.241141006568281,3,0.020553339061142147,1,0
0.999,27,50,0.01,4,89.77901784216522,1.634158023309772,0.01949645095549342,4.877587502938643,3,0.005497159543738787,1,0
0.999,27,50,0.01,5,67.7588337210535,1.0760821968009675,0.01876982487390653,3.204984719511386,3,0.0038487716379023594,1,0
0.999,27,50,0.01,6,96.59945891933782,0.6195478394674967,0.6195478394674967,1.2368932888172264,2,0.0011092674394720375,0,0
0.999,27,50,0.01,7,62.33513208736461,2.14370415331494,3.084528854858465,3.326315904419721,3,0.030128813914837953,1,0
0.9999,27,50,0.01,0,184.53838784822284,2.2573816419944386,1.9921335671341869,4.7776639291750325,3,0.022890234702981675,1,0
0.9999,27,50,0.01,1,216.9206616025381,0.6405512897262048,0.06784436290717115,1.8512744678785205,3,0.026335160279412042,1,0
0.9999,27,50,0.01,2,262.2222485536781,0.21146352833841045,0.0830075389143185,0.549721498980348,3,0.134911681913134,1,0
0.9999,27,50,0.01,3,340.2521816456427,10.198328861041528,8.486922457990508,22.1064957598931,3,0.06894962587602513,1,0
0.9999,27,50,0.01,4,283.83133771789886,2.6679375176495976,0.058624856307927325,7.94372732273252,3,0.009750185259166839,1,0
0.9999,27,50,0.01,5,214.63682695980282,1.0405144760796443,0.06210747298635326,3.056421923966398,3,0.02792519127312014,1,0
0.9999,27,50,0.01,6,307.1141374454609,1.2074837164158703,1.2074837164158703,2.413067116305945,2,0.0009098939960357073,0,0
0.9999,27,50,0.01,7,197.20171335655974,5.957679499495047,3.574361289728485,14.296540880026578,3,0.10193234598933718,1,0
0.99999,27,50,0.01,0,582.7534725785454,2.6275866845510696,3.2256117763727463,4.655398596222164,3,0.06919957555687681,1,0
0.99999,27,50,0.01,1,687.142551781575,0.6631622302215218,0.19988129859695222,1.7870563186272692,3,0.12698173521017359,1,0
0.99999,27,50,0.01,2,829.4726669213421,0.2734158010654009,0.31042841943216937,0.5080844635136105,3,0.39773497000093105,1,0
0.99999,27,50,0.01,3,1076.4442803265747,6.6707406509564455,7.607610125871834,12.403198501186928,3,0.2181935023392985,1,0
0.99999,27,50,0.01,4,897.5183619851668,2.0787431357578856,0.18339785959762134,6.051378316137326,3,0.0937386039565943,1,0
0.99999,27,50,0.01,5,679.1428035004806,0.8060351324523966,0.20790267133690912,2.208455738298961,3,0.08815127901505725,1,0
0.99999,27,50,0.01,6,972.9400401505103,2.5790648573963817,3.398048091501843,4.337117598654392,3,0.0068846268383324265,1,0
0.99999,27,50,0.01,7,623.8151261113082,3.27423718328704,4.204670880172516,5.616304890408768,3,0.32409282056343924,1,0
0.999999,27,50,0.01,0,1842.044518396099,2.9035040305772646,3.978168729515179,4.7305227495581486,3,0.21576526330743123,1,0
0.999999,27,50,0.01,1,2174.1485048781287,0.7909951930203745,0.5129643507057379,1.8574799634597532,3,0.40195897399705327,1,0
0.999999,27,50,0.01,2,2623.3255272422275,2.3577059902648254,0.49597038345228317,6.575420034295116,3,1.3025401489819848,1,0
0.999999,27,50,0.01,3,3404.520252873781,6.231207858018056,8.623337551654146,10.06887449271614,3,0.6467698881912195,1,0
0.999999,27,50,0.01,4,2838.179666110402,0.9934095262816968,0.4714482051413295,2.507328818331919,3,0.3886790715257426,1,0
0.999999,27,50,0.01,5,2148.051494784222,0.9359740054114599,0.6551162438076317,2.151100710301451,3,0.278613057900185,1,0
0.999999,27,50,0.01,6,3078.50304612173,1.9971402357967012,1.9971402357967012,3.992385767374141,2,0.0007251840239148519,0,0
0.999999,27,50,0.01,7,1972.9263393381627,2.9159935747843715,4.26167819696961,4.484623183546744,3,1.051992008770311,1,0
0.0,27,100,0.01,0,2.784286233186939,0.06461502900120444,0.06461502900120444,0.11485002030068454,2,0.0005737978732701019,0,0
0.0,27,100,0.01,1,2.9164805894458743,0.00527019874889636,0.00527019874889636,0.00937207295828669,2,0.0016336412840869707,0,0
0.0,27,100,0.01,2,3.1727024775356805,0.04908996943519441,0.04908996943519441,0.09707746475535554,2,0.0003998440523346129,0,0
0.0,27,100,0.01,3,3.0260265887716096,0.0018641902335501644,0.0018641902335501644,0.0027396051341993725,2,0.0005815966087733402,0,0
0.0,27,100,0.01,4,2.9043706175617325,0.023436645709803288,0.023436645709803288,0.04590177419296394,2,0.0008701773298776702,0,0
0.0,27,100,0.01,5,2.670194923745226,0.0033675331288297106,0.0033675331288297106,0.005056231813525067,2,0.0008288109650917594,0,0
0.0,27,100,0.01,6,2.7999169249412397,0.03238654989128006,0.03238654989128006,0.05477397686444123,2,0.00023814793337599736,0,0
0.0,27,100,0.01,7,2.8070279871329396,0.0012135548105620618,0.0012135548105620618,0.0017403927679467744,2,0.0005909826023584405,0,0
0.99,27,100,0.01,0,18.479084646739068,0.1542228010927565,0.1542228010927565,0.2840702535530381,2,0.0009452093220701933,0,0
0.99,27,100,0.01,1,19.653724565613206,0.12691850064404703,0.12691850064404703,0.2526474829111091,2,0.0018365661517758887,0,0
0.99,27,100,0.01,2,18.204132182292568,3.477549247505822,0.31955969852150035,10.106521118571663,3,0.012183156066502266,1,0
0.99,27,100,0.01,3,19.96807169221226,0.35443881714814385,0.017098026271578394,1.0452389275636014,3,0.010698156012199835,1,0
0.99,27,100,0.01,4,17.93365861670057,0.05932775284272636,0.05932775284272636,0.11767039247502645,2,0.0008736101945102814,0,0
0.99,27,100,0.01,5,18.180598386920998,0.02380653246224079,0.02380653246224079,0.04593754257776334,2,0.00047028371341301144,0,0
0.99,27,100,0.01,6,18.29590190943476,0.06583680919078638,0.06583680919078638,0.1287413755498257,2,0.0004576678011237653,0,0
0.99,27,100,0.01,7,19.686807356145998,0.00379847466865002,0.00379847466865002,0.005792165175075915,2,0.000377930065085421,0,0
0.999,27,100,0.01,0,58.807694899558406,0.9075940991408502,1.1140369255189237,1.6009139847960983,3,0.006095110617578003,1,0
0.999,27,100,0.01,1,62.84841381204649,1.2106901355930262,0.6987084948996423,2.9321753019462604,3,0.02003799073830488,1,0
0.999,27,100,0.01,2,57.59439404564375,1.9149054902586793,0.8640641892201844,4.878972506094337,3,0.038477728157506726,1,0
0.999,27,100,0.01,3,62.56054941081017,0.39575154298874704,0.0491508581366017,1.1371226789823694,3,0.03368790941300093,1,0
0.999,27,100,0.01,4,56.701819080770484,2.186222014669274,0.2724041276869712,6.285263984786294,3,0.015790454026229833,1,0
0.999,27,100,0.01,5,57.9081743581838,1.051203916547646,0.13827509648491879,3.0136538913337803,3,0.006538973243923959,1,0
0.999,27,100,0.01,6,58.3696766234843,0.18472755583631648,0.18472755583631648,0.3677661129083406,2,0.00047614004823630005,0,0
0.999,27,100,0.01,7,61.532004200294296,0.3910008298265766,0.018989773890963464,1.1522046630021028,3,0.015637566228067376,1,0
0.9999,27,100,0.01,0,186.3335366234637,8.381750179377418,2.4727121406122565,22.670287063599037,3,0.036067020440598056,1,0
0.9999,27,100,0.01,1,199.409040682368,1.6626417550775938,1.5566950974118994,3.430027494773926,3,0.07891538865878751,1,0
0.9999,27,100,0.01,2,182.19637931380657,2.0127444076395546,1.8493003218341335,4.187862997077484,3,0.12167273682249385,1,0
0.9999,27,100,0.01,3,197.2439047607377,0.449367288952331,0.16284172477894127,1.1842802588539632,3,0.10635792546849475,1,0
0.9999,27,100,0.01,4,179.34758966801485,2.5385748210821846,0.7217515302071451,6.892971281574402,3,0.05668946499880664,1,0
0.9999,27,100,0.01,5,183.55044595085914,1.3223873251321183,0.4625825260044452,3.5029126344692867,3,0.021776690859841775,1,0
0.9999,27,100,0.01,6,185.119488518011,0.4878736408301961,0.4878736408301961,0.9743068875386739,2,0.0002986887338023002,0,0
0.9999,27,100,0.01,7,193.91439661849867,0.43173070816319753,0.05899257867100803,1.2343915175604914,3,0.04989976357945049,1,0
0.99999,27,100,0.01,0,589.6018911259926,2.360857041880513,2.753681476982696,4.3276250562966485,3,0.13468114596075492,1,0
0.99999,27,100,0.01,1,631.2396285983095,1.994190898788261,2.5513425285438665,3.43002749477396,3,0.24974738939564153,1,0
0.99999,27,100,0.01,2,576.2353429744971,2.2950254845177684,2.891485422705363,3.992729847586062,3,0.3957948407184055,1,0
0.99999,27,100,0.01,3,623.1496654027105,0.6306709737970922,0.7067527793130085,1.1842802588541794,3,0.3361508158381683,1,0
0.99999,27,100,0.01,4,567.2043842175472,3.037367497573207,1.8387444688802779,7.27235800573541,3,0.18599673402182967,1,0
0.99999,27,100,0.01,5,580.869385034161,1.893706240947975,1.9564146353627845,3.723037183449,3,0.07003206791966898,1,0
0.99999,27,100,0.01,6,585.944731149383,1.0389947588475974,1.0389947588475974,2.076560986799945,2,0.00042370493404261393,0,0
0.99999,27,100,0.01,7,612.5616670522342,0.48845900554692906,0.17124255693697912,1.2923264336120774,3,0.1582499936438932,1,0
0.999999,27,100,0.01,0,1864.8469987219078,1.9939330293466597,2.8350056604040064,3.145733794620306,3,0.4261065277425636,1,0
0.999999,27,100,0.01,1,1996.8039029284992,2.2082236106503257,3.1950052688892625,3.4284628900147585,3,0.7899922650703747,1,0
0.999999,27,100,0.01,2,1822.3001183079818,2.496540572171516,3.4824008224754226,4.006394688868889,3,1.25163422296007,1,0
0.999999,27,100,0.01,3,1969.9819841375986,3.860047768061348,1.1983824967161185,10.38077864071736,3,1.0628166433896422,1,0
0.999999,27,100,0.01,4,1793.7207111737334,3.680808281760431,3.7690668214403504,7.2723580057370105,3,0.5886772994916614,1,0
0.999999,27,100,0.01,5,1837.303138019584,18.07788581915965,3.633946784643119,50.598043768803684,3,0.22264958430451048,1,0
0.999999,27,100,0.01,6,1853.4676326232773,1.6225591146232687,1.6225591146232687,3.2437003621174023,2,0.0008833323341981605,0,0
0.999999,27,100,0.01,7,1936.4460595989985,0.5741965933947354,0.4284553204803232,1.2923264336121552,3,0.5008845489992265,1,0
0.0,27,250,0.01,0,1.9156803371334985,0.005718339344387095,0.005718339344387095,0.010660941341483812,2,0.0006489839439327753,0,0
0.0,27,250,0.01,1,1.9496154411496924,0.0006330168954451977,0.0006330168954451977,0.0007187339805753632,2,0.0009979150154923362,0,0
0.0,27,250,0.01,2,1.9847589670602188,0.013222724869272572,0.013222724869272572,0.02579083080073247,2,0.0007107031817719958,0,0
0.0,27,250,0.01,3,1.8796304870947615,0.0005868879685959189,0.0005868879685959189,0.0006510074746206694,2,0.00043941167733890953,0,0
0.0,27,250,0.01,4,1.9263437930422243,0.0200571586106334,0.0200571586106334,0.039675122629302124,2,0.00028529905283129693,0,0
0.0,27,250,0.01,5,1.7685176924918047,0.01454157926587437,0.01454157926587437,0.02863638218769603,2,0.0008143120929468225,0,0
0.0,27,250,0.01,6,1.8455724277284118,0.022794710011697313,0.022794710011697313,0.045287674903209084,2,0.00043547391067096927,0,0
0.0,27,250,0.01,7,1.8313127326806942,0.003970216951523053,0.003970216951523053,0.007240342290373663,2,0.0003532594706571235,0,0
0.99,27,250,0.01,0,14.86793621834498,0.028427060516135926,0.028427060516135926,0.05607628866405469,2,0.0007009739305837168,0,0
0.99,27,250,0.01,1,16.043491244065866,0.021269378115762422,0.021269378115762422,0.041994707201105555,2,0.0011045122951384566,0,0
0.99,27,250,0.01,2,15.20342913915857,0.02515183405211406,0.02515183405211406,0.049326625403512084,2,0.0006416555795153243,0,0
0.99,27,250,0.01,3,17.985263135144105,0.0005868879685959189,0.0005868879685959189,0.0006510074746206694,2,0.00043941167733890953,0,0
0.99,27,250,0.01,4,15.884146234686124,0.9804046184475652,0.0043069600192723245,2.933945650887547,3,0.008967183890321608,1,0
0.99,27,250,0.01,5,15.74672126609788,0.0026074568266489496,0.0026074568266489496,0.002652472730160211,2,0.000810641354405752,0,0
0.99,27,250,0.01,6,17.23160809249572,0.005684605231449645,0.005684605231449645,0.010238934306792473,2,0.00038935525372842415,0,0
0.99,27,250,0.01,7,16.78623716784203,0.03717305775022966,0.03717305775022966,0.07364602388778688,2,0.0003532594706571235,0,0
0.999,27,250,0.01,0,47.51945187146699,0.10486113156765677,0.10486113156765677,0.20894308152767793,2,0.0007283981060377575,0,0
0.999,27,250,0.01,1,50.874799870485724,0.06635927152989791,0.06635927152989791,0.13216139888494333,2,0.0011896242136053047,0,0
0.999,27,250,0.01,2,48.16275655430354,1.3039804985735692,0.15938599279564933,3.7518863366928943,3,0.014449915838242972,1,0
0.999,27,250,0.01,3,56.55194156439571,0.0034107219887875738,0.0034107219887875738,0.006193001052477057,2,0.00041834748809879376,0,0
0.999,27,250,0.01,4,50.44899796450408,1.3384733934294213,0.008918088139364087,4.00554014263786,3,0.028415769054720603,1,0
0.999,27,250,0.01,5,49.68428202637016,0.7874991101014057,0.008757354692756805,2.3520303652893095,3,0.006748820913360625,1,0
0.999,27,250,0.01,6,54.624919752062645,1.0488558526970724,0.007384136085574292,3.135896737588538,3,0.0036312651704516513,1,0
0.999,27,250,0.01,7,52.87766237986037,0.12305721936417946,0.12305721936417946,0.24539792732026783,2,0.00035030153696094605,0,0
0.9999,27,250,0.01,0,150.72650707349,0.3815169782684111,0.3815169782684111,0.7622615644322828,2,0.0004714301977235864,0,0
0.9999,27,250,0.01,1,160.97296075155006,0.1960942743877552,0.1960942743877552,0.39163283341698873,2,0.0013738483219909645,0,0
0.9999,27,250,0.01,2,152.3580567847875,1.6754755805406367,0.528786616402547,4.4969858648810215,3,0.04600739738294833,1,0
0.9999,27,250,0.01,3,178.43444641570125,0.012330318337492466,0.012330318337492466,0.024039914650479773,2,0.0004118012850675926,0,0
0.9999,27,250,0.01,4,159.6947456646531,3.3842933963477613,0.02652604880038498,10.125603440380162,3,0.08987762457684481,1,0
0.9999,27,250,0.01,5,156.94442919956595,0.8146219680594978,0.02759445013985265,2.415668286755695,3,0.0213280067466727,1,0
0.9999,27,250,0.01,6,172.8069516347951,0.9997682791245932,0.021593382762556766,2.9768288359895583,3,0.027745100445899798,1,0
0.9999,27,250,0.01,7,166.94310881824117,0.40382850670347764,0.40382850670347764,0.8069406241054767,2,0.00022447200160575457,0,0
0.99999,27,250,0.01,0,477.0804786000755,2.752199984811588,3.78293249277755,4.472894814791726,3,0.0012393782375469495,1,0
0.99999,27,250,0.01,1,509.11822004073906,1.7219082407982877,1.027908818854577,4.137261343695005,3,0.018556931141020083,1,0
0.99999,27,250,0.01,2,481.84242166610903,2.626177430770838,1.992755788735518,5.885107529777752,3,0.14582209905407642,1,0
0.99999,27,250,0.01,3,563.8373663762911,1.0631179268271178,0.0748412906276111,3.113891514482644,3,0.0017616248713116865,1,0
0.99999,27,250,0.01,4,505.14217152355445,1.1792855192490832,0.07263708678274493,3.4645362513972175,3,0.2842243595000968,1,0
0.99999,27,250,0.01,5,496.11206973527425,0.7252897864657516,0.0894015135745261,2.085962346776802,3,0.06733798165023797,1,0
0.99999,27,250,0.01,6,546.5100718243755,0.6568606947665755,0.07271230614321564,1.8971479667438642,3,0.08826397044355812,1,0
0.99999,27,250,0.01,7,527.6296006521097,7.135759332701112,2.80593256176423,18.600628830220856,3,0.006997200560357493,1,0
0.999999,27,250,0.01,0,1509.0974066101903,7.969649645589965,7.969649645589965,15.938526495120142,2,0.0006360635246839236,0,0
0.999999,27,250,0.01,1,1610.0451928347306,2.071649281853566,2.1296345477827887,4.084757419769057,3,0.005302724977179225,1,0
0.999999,27,250,0.01,2,1523.7602546665428,6.915654002733498,6.856143691550494,13.890140751240919,3,0.46147045908716694,1,0
0.999999,27,250,0.01,3,1782.5810806751708,1.110141388122367,0.22478668831512288,3.105016407803219,3,0.01687228618569844,1,0
0.999999,27,250,0.01,4,1597.5372137532859,0.4044356924233768,0.16235195856826518,1.0502804458058206,3,0.8987986700615034,1,0
0.999999,27,250,0.01,5,1568.6484237145485,0.7011884441929492,0.3169783732469376,1.7860896141391491,3,0.21286054685682396,1,0
0.999999,27,250,0.01,6,1728.2563390700861,0.4637582722176883,0.27576815674032257,1.1147871086755756,3,0.2796445327549968,1,0
0.999999,27,250,0.01,7,1668.2141426156272,10.234784572097238,13.018573217230696,17.685063892942765,3,0.02290341562068351,1,0
