rho,ic_spread,concentration,n_features,n_samples,noise,seed,cond,mean_cv,median_cv,max_cv,n_active,coef_err,spurious,missed
0.25,0.25,0.75,9,250,0.001,2,23.12061385980128,1.6681081176486119,0.6241170838446212,6.750478237801079,11,0.23065219589654962,3,0
0.25,0.25,0.75,9,250,0.001,3,36.021833507873616,0.4316984056823832,0.5043341451324334,0.7226511066362306,8,0.0007615981178729687,0,0
0.25,0.25,0.75,9,250,0.001,4,44.36517968138259,0.4921915353318709,0.589014459699887,0.8496344293897746,8,0.0013238325790661588,0,0
0.25,0.25,0.75,9,250,0.001,5,42.2435623787154,0.709014740436662,0.6825399704442491,1.4537379857874706,12,0.28107686544171306,4,0
0.1,0.1,0.9,9,250,0.001,0,84.64399237027445,0.603196135453193,0.6010100292103804,1.418545487698563,10,0.027008460592189927,2,0
0.1,0.1,0.9,9,250,0.001,1,63.27929921023749,0.39520800294519914,0.36723930020389517,0.7577887896054258,10,0.5747763784304658,3,1
0.1,0.1,0.9,9,250,0.001,2,55.63322367552865,1.6204201152734417,0.7022522720905107,6.227423256496452,10,0.280831915491006,2,0
0.1,0.1,0.9,9,250,0.001,3,92.00499429170998,0.4239943796289266,0.5389333452189722,0.7198456713093785,8,0.0018295214902647476,0,0
0.1,0.1,0.9,9,250,0.001,4,107.08615159348017,0.6467267998111523,0.5342622710426781,1.646343738830373,10,0.008864698056315047,2,0
0.1,0.1,0.9,9,250,0.001,5,98.71479750022773,0.7581688047151935,0.7820216709873778,1.3551934733152506,11,0.2925341786469333,3,0
0.01,0.01,0.99,9,250,0.001,0,822.8905187483438,0.8510762313666373,0.1591210428132409,2.96328867394208,12,0.09465459407110141,4,0
0.01,0.01,0.99,9,250,0.001,1,637.2572217100792,0.6262648507767501,0.17071338169696287,1.8713193024239594,7,0.5891549410285608,2,3
0.01,0.01,0.99,9,250,0.001,2,557.9224114634375,1.3177344096009789,0.5242767299314874,5.19214237027678,12,0.3150599803348504,4,0
0.01,0.01,0.99,9,250,0.001,3,935.7916582115815,0.1715220984771499,0.18439600202970918,0.2191932206115274,8,0.020352756542594223,0,0
0.01,0.01,0.99,9,250,0.001,4,1050.880211137381,0.4231049378694651,0.18623387784841156,1.491731050583843,10,0.06113617766542628,2,0
0.01,0.01,0.99,9,250,0.001,5,961.8008117074305,0.7966318603756118,0.7732901867937353,3.116942740599748,11,0.2581822400760126,3,0
0.0,0.0,1.0,9,250,0.001,0,336765410663.7542,0.8812073508207324,1.254968349713439,1.3339549507626716,6,0.852302813949971,4,6
0.0,0.0,1.0,9,250,0.001,1,332486993227.54535,0.38878396170483903,0.05287537662776652,1.1107267958023985,6,0.8523211343235094,4,6
0.0,0.0,1.0,9,250,0.001,2,276723824378.81836,0.9000481001876434,1.3148501425145893,1.334801753169959,6,0.8523131910960526,4,6
0.0,0.0,1.0,9,250,0.001,3,273583465560.31293,0.8760228607396918,1.2135792486445465,1.3637460123228,6,0.8523184313397653,4,6
0.0,0.0,1.0,9,250,0.001,4,310951124468.4988,0.9041003747006143,1.3034002305476409,1.357473276958521,6,0.852326392741167,4,6
0.0,0.0,1.0,9,250,0.001,5,372138221541.8848,0.8268700665817722,1.0942361564613168,1.3341001194394109,6,0.8523523905729335,4,6
1.0,1.0,0.0,9,250,0.01,0,13.950294542173225,0.4841618537888205,0.3667496303459402,1.1852231651856564,10,0.02202396355592993,2,0
1.0,1.0,0.0,9,250,0.01,1,10.51193831428122,0.475893944200157,0.45778198907317086,1.1289643851567495,12,0.26673363855854854,4,0
1.0,1.0,0.0,9,250,0.01,2,9.636326752676196,2.658137390253481,0.6024712518990764,12.706435320790051,13,0.060297632385020665,5,0
1.0,1.0,0.0,9,250,0.01,3,10.70414120849787,2.0040247355259213,0.5031375807170231,18.264540354885604,12,0.09778740970742886,4,0
1.0,1.0,0.0,9,250,0.01,4,16.907132487961714,1.4952437944064398,0.512633112110702,7.53665980883517,12,0.01696302644494373,4,0
1.0,1.0,0.0,9,250,0.01,5,17.97137995133998,0.6856427595347449,0.6216434058524362,1.9453822914969534,11,0.23170636847886011,3,0
0.75,0.75,0.25,9,250,0.01,0,15.534281968597242,0.7405840866579015,0.5651996290438327,2.1961215445103117,12,0.01719990060289678,4,0
0.75,0.75,0.25,9,250,0.01,1,11.367145789674197,0.5884685582186703,0.4856809821325699,2.17323814244135,13,0.2922108496193389,5,0
0.75,0.75,0.25,9,250,0.01,2,10.488658608854035,7.621932816512361,0.5536148673405948,73.85716272783264,13,0.09866398170058481,5,0
0.75,0.75,0.25,9,250,0.01,3,12.485612809257237,1.7574403208014386,0.5517697650795202,10.443296123233894,13,0.05603751766693889,5,0
0.75,0.75,0.25,9,250,0.01,4,18.487402887407967,2.3793537614583724,0.5248822697546994,17.994026627796178,12,0.01905848037078619,4,0
0.75,0.75,0.25,9,250,0.01,5,19.59984696185913,0.7032523861064591,0.680417327458748,1.756832422315662,12,0.2341521875782156,4,0
0.5,0.5,0.5,9,250,0.01,0,20.056696516840656,1.0006696837493823,0.7301894682246775,2.587474142625686,14,0.015806893491672254,6,0
0.5,0.5,0.5,9,250,0.01,1,14.247047534756245,0.5569452955079751,0.5093988819617424,1.7369973451724303,13,0.355609718062909,5,0
0.5,0.5,0.5,9,250,0.01,2,13.22139012041981,2.385482389017032,0.5979725994387888,15.367825923039232,12,0.1638192117918969,4,0
0.5,0.5,0.5,9,250,0.01,3,17.877173759915088,1.0543175405794012,0.5239117754966829,3.8318685468246,12,0.015595639359950909,4,0
0.5,0.5,0.5,9,250,0.01,4,24.067128208659536,1.817009207065462,0.5748728576687394,11.000638438369243,12,0.02307609343729603,4,0
0.5,0.5,0.5,9,250,0.01,5,24.640797684827156,0.7303473055704232,0.6812718434349427,1.6075900663459055,12,0.25290744259372455,4,0
0.25,0.25,0.75,9,250,0.01,0,35.726648576523665,0.9965416170420305,0.5849707870740104,2.526055450731853,13,0.024823663800425746,5,0
0.25,0.25,0.75,9,250,0.01,1,25.678108078299346,0.5358833682008874,0.3807791885104919,2.2176165246589594,11,0.48946917238101123,3,0
0.25,0.25,0.75,9,250,0.01,2,23.12061385980128,1.703594144373996,0.6587039573804662,7.2523043484934195,12,0.2330433166960235,4,0
0.25,0.25,0.75,9,250,0.01,3,36.021833507873616,0.9666099795043258,0.58089184246528,2.6433747347674985,12,0.012798838332630631,4,0
0.25,0.25,0.75,9,250,0.01,4,44.36517968138259,1.107007117766126,0.6926486236966044,3.8034469171293472,13,0.037964860776391926,5,0
0.25,0.25,0.75,9,250,0.01,5,42.2435623787154,0.9246893545846308,0.811744573796277,2.431213781662991,13,0.28765070356804634,5,0
0.1,0.1,0.9,9,250,0.01,0,84.64399237027445,1.023857587610404,0.6321756801897664,3.1273092553278645,13,0.07928650328499957,5,0
0.1,0.1,0.9,9,250,0.01,1,63.27929921023749,1.1244827542422835,0.361082541392309,7.268909017515663,11,0.5721170208786972,3,0
0.1,0.1,0.9,9,250,0.01,2,55.63322367552865,1.5512961121908753,0.8169347152695543,6.05973233946147,11,0.29031677898932606,3,0
0.1,0.1,0.9,9,250,0.01,3,92.00499429170998,0.942361292362505,0.5771585876382679,3.100720955914429,12,0.030419447120427965,4,0
0.1,0.1,0.9,9,250,0.01,4,107.08615159348017,1.1264463999244756,0.6623205985917314,3.658178306823072,12,0.07706350902945583,4,0
0.1,0.1,0.9,9,250,0.01,5,98.71479750022773,1.0214281752426442,0.9550275050376693,3.228776013886044,12,0.3173097634240651,4,0
0.01,0.01,0.99,9,250,0.01,0,822.8905187483438,1.3797972088970505,0.6288431538729002,3.760626022238822,12,0.42791872424866584,4,0
0.01,0.01,0.99,9,250,0.01,1,637.2572217100792,0.6725870530781205,0.2674579813567373,3.1699818853676156,9,0.7436798148010046,3,2
0.01,0.01,0.99,9,250,0.01,2,557.9224114634375,0.8005398047656751,0.5807968752396444,1.93847544582351,11,0.4701679667367907,3,0
0.01,0.01,0.99,9,250,0.01,3,935.7916582115815,0.6621544150349574,0.4204739998758182,1.5826354946331433,13,0.6241242186170509,5,0
0.01,0.01,0.99,9,250,0.01,4,1050.880211137381,1.468694916614853,0.6303842255817189,10.329628475176243,11,0.552406820278813,3,0
0.01,0.01,0.99,9,250,0.01,5,961.8008117074305,1.2179169349401773,1.2363782893432163,2.9826608038009006,11,0.5440448413846527,3,0
0.0,0.0,1.0,9,250,0.01,0,336765410663.7542,0.9389397393495954,1.336149239850259,1.4567779089855561,6,0.8519334655878315,4,6
0.0,0.0,1.0,9,250,0.01,1,332486993227.54535,0.5282710646814897,0.2656739038755933,1.3703408315872203,6,0.852090332935293,4,6
0.0,0.0,1.0,9,250,0.01,2,276723824378.81836,0.927703921367093,1.31562767644183,1.417356938883689,6,0.8520033644780995,4,6
0.0,0.0,1.0,9,250,0.01,3,273583465560.31293,0.9526115890718411,1.2994150876949173,1.6040245680628544,6,0.8520999331861795,4,6
0.0,0.0,1.0,9,250,0.01,4,310951124468.4988,0.8603528136306241,1.2885983713864941,1.4890872302521965,7,0.8521643203043314,5,6
0.0,0.0,1.0,9,250,0.01,5,372138221541.8848,0.8676622016425751,1.1563436074233013,1.3977606898890886,6,0.8523314847626289,4,6
1.0,1.0,0.0,9,1000,0.001,0,7.5990610915215955,0.29988940132914943,0.3219018204684049,0.6930626022809212,8,0.00023757194303366503,0,0
1.0,1.0,0.0,9,1000,0.001,1,8.182659086718871,0.4344477252018402,0.30141157645388916,1.5966012155174474,12,0.07509675608975323,4,0
1.0,1.0,0.0,9,1000,0.001,2,8.056578437835894,2.1671112415951703,0.439315410172635,9.399854580204439,12,0.08316624043676306,4,0
1.0,1.0,0.0,9,1000,0.001,3,6.75416663599516,0.2258944057582404,0.20278915067044906,0.4838071176793846,8,0.0003277594275056073,0,0
1.0,1.0,0.0,9,1000,0.001,4,6.272807661340004,0.8521236485960796,0.25226238636961723,5.542349803078954,9,0.05754396685738324,1,0
1.0,1.0,0.0,9,1000,0.001,5,7.251644828969375,0.29598828558582135,0.21090181088618198,0.7253874787893627,8,0.00011711114652217514,0,0
0.75,0.75,0.25,9,1000,0.001,0,9.000154315461138,0.3071784108727121,0.30613648017899586,0.645320067943997,8,0.00029903103608477406,0,0
0.75,0.75,0.25,9,1000,0.001,1,9.546563091691823,0.46848634366005976,0.29795220943625594,1.7360287390161362,12,0.10993543717727132,4,0
0.75,0.75,0.25,9,1000,0.001,2,9.545283786623546,2.484716718130043,0.49508967252569214,10.507705140446689,12,0.12949183849937781,4,0
0.75,0.75,0.25,9,1000,0.001,3,8.160635295770152,0.2503003370929062,0.2445632268574764,0.48272749027508105,8,0.000445774023118072,0,0
0.75,0.75,0.25,9,1000,0.001,4,7.93012413263255,1.4421677333606493,0.32622375156255334,10.588133471589094,9,0.11083188330951685,1,0
0.75,0.75,0.25,9,1000,0.001,5,8.55579237981611,0.30918619076457354,0.2705345198481123,0.651876464615016,8,8.7194771966566e-05,0,0
0.5,0.5,0.5,9,1000,0.001,0,12.675822202861799,0.3447656013474739,0.3670664486642517,0.6103709326933322,8,0.0003453733549070072,0,0
0.5,0.5,0.5,9,1000,0.001,1,12.566871428286328,0.5374909937029273,0.34354630430316774,1.8592900225392097,11,0.11988199681215983,3,0
0.5,0.5,0.5,9,1000,0.001,2,12.808953888681472,11.058691675559299,0.711145953252829,124.54141937257157,13,0.18649067273996542,5,0
0.5,0.5,0.5,9,1000,0.001,3,11.854744379644659,0.39115753292743594,0.36615509286652403,1.120297868877568,9,0.006615382753112199,1,0
0.5,0.5,0.5,9,1000,0.001,4,11.341459266205545,24.42400176971107,0.4491020111462184,216.96879653321164,9,0.17611932597141255,1,0
0.5,0.5,0.5,9,1000,0.001,5,11.581235006054245,0.3442822602229233,0.37407146494127436,0.6727829403753653,8,5.126627953860283e-05,0,0
0.25,0.25,0.75,9,1000,0.001,0,25.266874580966345,0.39446474126310804,0.4636375627123215,0.6837177580880867,8,0.0004998895190002459,0,0
0.25,0.25,0.75,9,1000,0.001,1,22.56430704621453,0.6509394394788776,0.47068786812311414,1.9825943190467228,11,0.11368193179967803,3,0
0.25,0.25,0.75,9,1000,0.001,2,23.417120743499005,1.722464009724174,0.6772645241655384,7.541664506534359,12,0.2450810756367171,4,0
0.25,0.25,0.75,9,1000,0.001,3,23.612188192108523,0.47193680812768496,0.4531662650209898,1.0430250169942108,10,0.033105839569522844,2,0
0.25,0.25,0.75,9,1000,0.001,4,21.67716125301284,1.790376595311209,0.5935645895092172,9.20670219996469,10,0.2432957649593177,2,0
0.25,0.25,0.75,9,1000,0.001,5,22.449413166130377,0.4006968498296497,0.5058633512412958,0.750756669803232,8,0.00013280929783761778,0,0
0.1,0.1,0.9,9,1000,0.001,0,63.503388834957455,0.35845703361383485,0.5297639794755642,0.6017087708556996,8,0.0009771809065856054,0,0
0.1,0.1,0.9,9,1000,0.001,1,53.81526879293773,0.7306640157527752,0.5847435980609105,2.155690697016303,11,0.10236280983829953,3,0
0.1,0.1,0.9,9,1000,0.001,2,56.39632787544172,1.249285477943262,0.6790066500667198,4.497915613109589,12,0.28118599245276815,4,0
0.1,0.1,0.9,9,1000,0.001,3,59.067904526425224,0.5100995571066301,0.5649164997060351,0.9998155241983905,10,0.05060815617159331,2,0
0.1,0.1,0.9,9,1000,0.001,4,53.18250305147116,1.5321337232359067,0.5867598265307208,6.196156365720243,10,0.28054185320962893,2,0
0.1,0.1,0.9,9,1000,0.001,5,56.199543434428485,0.3784006434359565,0.3992116161970959,0.678335005148876,8,0.000290612909459637,0,0
0.01,0.01,0.99,9,1000,0.001,0,637.0996926611604,0.3971284182215768,0.052811227041729726,1.8096215896061545,10,0.02447689070801628,2,0
0.01,0.01,0.99,9,1000,0.001,1,526.733562683911,0.603214537597442,0.06902860551016549,2.785271048954932,10,0.07747168034433186,2,0
0.01,0.01,0.99,9,1000,0.001,2,555.2158453956827,0.43970119832796273,0.11047481490213878,1.7034768379806664,10,0.31349350265963394,2,0
0.01,0.01,0.99,9,1000,0.001,3,591.0678883950754,0.3950236932278882,0.14595527196465002,1.4923442772027862,10,0.06659156703157175,2,0
0.01,0.01,0.99,9,1000,0.001,4,529.1491888013437,0.3395199416539071,0.06474547304383588,1.477053398307087,10,0.2964785606584138,2,0
0.01,0.01,0.99,9,1000,0.001,5,564.5028511690633,0.5379740168882107,0.02750534864676249,2.5937626503029385,10,0.03151507284706831,2,0
0.0,0.0,1.0,9,1000,0.001,0,238849432444.23807,0.8813293378588815,1.289970370933349,1.3038695749902283,6,0.8523443760746856,4,6
0.0,0.0,1.0,9,1000,0.001,1,243815582348.88928,0.9170599173540311,1.3466507799875451,1.347759617867925,6,0.8523269228851742,4,6
0.0,0.0,1.0,9,1000,0.001,2,240858410661.3074,0.8849823870987,1.2325887923043157,1.366663935435937,6,0.8523284299529629,4,6
0.0,0.0,1.0,9,1000,0.001,3,237899485096.66937,0.8768177899097734,1.2135403349144784,1.3670410214534419,6,0.8523465325855696,4,6
0.0,0.0,1.0,9,1000,0.001,4,231516668016.2356,0.8433739217009025,1.1414420426083263,1.3335600753633141,6,0.8523334968434351,4,6
0.0,0.0,1.0,9,1000,0.001,5,232549573128.8772,0.9207248793767455,1.3333656131871656,1.37453666435734,6,0.8523341042246652,4,6
1.0,1.0,0.0,9,1000,0.01,0,7.5990610915215955,0.299862180331676,0.321391390825202,0.6920544461186627,8,0.0027369475956036315,0,0
1.0,1.0,0.0,9,1000,0.01,1,8.182659086718871,0.43297568885238213,0.30016428782164867,1.5993625828303557,12,0.07459687004644934,4,0
1.0,1.0,0.0,9,1000,0.01,2,8.056578437835894,2.148428899491403,0.43974468782376175,9.474385962793118,12,0.08468543085633949,4,0
1.0,1.0,0.0,9,1000,0.01,3,6.75416663599516,0.2257127612610222,0.20284887802115148,0.48462358371737724,8,0.003277594275054308,0,0
1.0,1.0,0.0,9,1000,0.01,4,6.272807661340004,0.8613277534460797,0.2522390735588135,5.626557863642209,9,0.058036748244366325,1,0
1.0,1.0,0.0,9,1000,0.01,5,7.251644828969375,0.29602601950253793,0.21117000503514133,0.7259458080469832,8,0.0012406526500229648,0,0
0.75,0.75,0.25,9,1000,0.01,0,9.000154315461138,0.30715131744045104,0.30544963502708494,0.6443815560323551,8,0.0032463421173822477,0,0
0.75,0.75,0.25,9,1000,0.01,1,9.546563091691823,0.46603904892178316,0.2978700968933552,1.7390868085272264,12,0.10907729485667779,4,0
0.75,0.75,0.25,9,1000,0.01,2,9.545283786623546,2.354395826743139,0.5645453391998101,10.578327875302348,13,0.13230410224322284,5,0
0.75,0.75,0.25,9,1000,0.01,3,8.160635295770152,0.24999553875613278,0.24458277514899107,0.4825643946093153,8,0.004457740231181693,0,0
0.75,0.75,0.25,9,1000,0.01,4,7.93012413263255,1.5501486430692921,0.32622772137012146,11.562342684667078,9,0.11083973047214361,1,0
0.75,0.75,0.25,9,1000,0.01,5,8.55579237981611,0.30902947186785096,0.27126238325318713,0.6517208419818923,8,0.0010186829326788913,0,0
0.5,0.5,0.5,9,1000,0.01,0,12.675822202861799,0.3446966036211201,0.3673023727139193,0.6095505632608801,8,0.003642324515177242,0,0
0.5,0.5,0.5,9,1000,0.01,1,12.566871428286328,0.5536675043379058,0.36778734922066386,1.980594938994271,12,0.12006690660134586,4,0
0.5,0.5,0.5,9,1000,0.01,2,12.808953888681472,9.859886976914407,0.7135516908026659,109.60471061701386,13,0.19079918683028468,5,0
0.5,0.5,0.5,9,1000,0.01,3,11.854744379644659,0.3908125329724555,0.3652264089994167,1.122038165516802,9,0.01024763051890897,1,0
0.5,0.5,0.5,9,1000,0.01,4,11.341459266205545,12.623518556200196,0.44946817796823735,110.7684265391217,9,0.17585058893764902,1,0
0.5,0.5,0.5,9,1000,0.01,5,11.581235006054245,0.8821316241609084,0.4459331874312781,3.341731732944058,10,0.006978041087193669,2,0
0.25,0.25,0.75,9,1000,0.01,0,25.266874580966345,0.3948296102897235,0.4638331783708227,0.6904830871855112,8,0.004359399146300471,0,0
0.25,0.25,0.75,9,1000,0.01,1,22.56430704621453,0.7122452858129523,0.4730143681177847,2.358942333978639,11,0.11388276875200014,3,0
0.25,0.25,0.75,9,1000,0.01,2,23.417120743499005,1.728529577989218,0.6951459985736856,7.81428541395725,12,0.25219642090525995,4,0
0.25,0.25,0.75,9,1000,0.01,3,23.612188192108523,0.7237993732388083,0.46065981342254364,2.9829477057745857,11,0.0418463770933443,3,0
0.25,0.25,0.75,9,1000,0.01,4,21.67716125301284,1.830023259973418,0.5934433990063308,9.450347419066132,10,0.24358194942216915,2,0
0.25,0.25,0.75,9,1000,0.01,5,22.449413166130377,0.9285919303289317,0.5315895551916938,3.103833114675156,10,0.014190058790255358,2,0
0.1,0.1,0.9,9,1000,0.01,0,63.503388834957455,0.6789992851951998,0.5596968434254868,2.052546873828492,10,0.011609905367473366,2,0
0.1,0.1,0.9,9,1000,0.01,1,53.81526879293773,0.8520964742341117,0.5887939219017176,2.9785836831952053,11,0.10260046671413584,3,0
0.1,0.1,0.9,9,1000,0.01,2,56.39632787544172,1.27011004678987,0.6984278485947726,4.685951218253961,12,0.29855659243294114,4,0
0.1,0.1,0.9,9,1000,0.01,3,59.067904526425224,0.807913678808423,0.5858371892868652,3.3803714494181,11,0.0641546943270022,3,0
0.1,0.1,0.9,9,1000,0.01,4,53.18250305147116,1.4805312803845192,0.7306267368591113,6.220887889380345,12,0.2807826384873515,4,0
0.1,0.1,0.9,9,1000,0.01,5,56.199543434428485,1.0916657262382652,0.5465317991902076,4.012888904411912,11,0.033110716813817,3,0
0.01,0.01,0.99,9,1000,0.01,0,637.0996926611604,0.9892848055831457,0.2209896254540149,3.819436715739614,12,0.1563658026561577,4,0
0.01,0.01,0.99,9,1000,0.01,1,526.733562683911,0.451904314433758,0.14638631417455766,1.548492293887999,10,0.06610795156594705,2,0
0.01,0.01,0.99,9,1000,0.01,2,555.2158453956827,0.7655862383192191,0.47097146371465526,2.160438066536477,10,0.4911308879100607,2,0
0.01,0.01,0.99,9,1000,0.01,3,591.0678883950754,0.9550504003399557,0.30276746018746314,6.063762819038653,11,0.30424278022485657,3,0
0.01,0.01,0.99,9,1000,0.01,4,529.1491888013437,0.8395245245745886,0.3143819694659765,2.8077292016669118,12,0.3209136518925539,4,0
0.01,0.01,0.99,9,1000,0.01,5,564.5028511690633,1.928593581696336,0.257374265824667,10.231953065914338,12,0.3366397249321334,4,0
0.0,0.0,1.0,9,1000,0.01,0,238849432444.23807,0.8916586046673268,1.290059383845275,1.3692372201730905,6,0.8523210709480191,4,6
0.0,0.0,1.0,9,1000,0.01,1,243815582348.88928,0.9293785441661889,1.3440265503632842,1.4260422817669316,6,0.8521452967154057,4,6
0.0,0.0,1.0,9,1000,0.01,2,240858410661.3074,0.8975826402655995,1.2709428981348543,1.3703281203485487,6,0.8521651091037346,4,6
0.0,0.0,1.0,9,1000,0.01,3,237899485096.66937,0.8986014728216447,1.2134008726598564,1.504077874142592,6,0.852344208828659,4,6
0.0,0.0,1.0,9,1000,0.01,4,231516668016.2356,0.8758510457558447,1.176832502414415,1.4022199527011439,6,0.8522112073051691,4,6
0.0,0.0,1.0,9,1000,0.01,5,232549573128.8772,0.9691403588788937,1.3337617719669423,1.5719409425000428,6,0.8522192757460931,4,6
